user_id,n_puzzles,game_type,first_date,last_date,start_rating,end_rating,delta_rating,rating_level,delta_percentile,quartile_min,quartile_max,unique_eco,ply_theoretical_avg,opening_gap_avg,opening_gap_above_7_ply_avg,inaccuracy_avg,mistake_avg,blunder_avg,acpl_avg,accuracy_avg,diff_opponent_avg,avg_time_opening,avg_time_middle,avg_time_end,wins_from_disadvantage_150,wins_from_disadvantage_150_outoftime,wins_from_disadvantage_200,wins_from_disadvantage_200_outoftime,draws_from_disadvantage_150,moves_after_disadvantage_150,moves_after_disadvantage_200,tot_resigned,tot_matches_disadvantage_150,tot_matches_disadvantage_200,tot_analysed_matches,tot_matches
darkswoop,168.0,blitz,2023-01-02,2025-08-16,2161,2279,118,advanced,75-100,41.0,689.0,89,5.619307832422587,1.052823315118397,3.4722222222222223,3.5591985428051003,1.4462659380692169,2.2805100182149363,53.947176684881605,80.53187613843352,22.712204007285976,1.939081920565031,4.158840215226128,3.0646590582353443,115,37,91,33,16,22.808988764044944,20.822541966426854,143,445,417,549,12945
Olekr68,2077.0,blitz,2023-01-01,2025-08-16,2165,2095,-70,advanced,25-50,-78.0,-17.0,109,6.361233480176211,2.1248164464023493,4.438053097345133,3.067547723935389,1.18208516886931,1.97503671071953,51.245227606461086,79.4640234948605,-40.80029368575624,1.6960840905812198,4.482941242072884,3.8005475114537486,93,26,78,26,21,15.303435114503817,13.551102204408815,369,524,499,681,13850
blackstar2u,3817.0,blitz,2023-01-01,2025-08-15,2151,2162,11,advanced,50-75,-17.0,41.0,145,5.951395139513951,1.8874887488748875,5.257246376811594,3.6705670567056714,1.5994599459945995,2.2907290729072907,57.054905490549054,79.29252925292529,64.56165616561657,1.4307992931503433,3.5399477913711057,2.886380198700233,326,99,282,93,32,22.057174887892376,20.41379310344828,310,892,841,1111,12466
deepersystems,1482.0,blitz,2023-07-16,2024-10-14,2122,2140,18,advanced,50-75,-17.0,41.0,5,5.714285714285714,4.285714285714286,8.0,3.4285714285714284,1.7142857142857142,2.7142857142857144,55.42857142857143,80.14285714285714,242.14285714285717,-0.2084273504273504,4.307646797646798,3.1044265471370736,1,0,1,0,0,21.5,20.666666666666668,4,6,6,7,19955
macgyversp,201.0,blitz,2023-01-08,2025-08-15,2161,2075,-86,advanced,0-25,-1142.0,-78.0,61,3.3824324324324326,0.6364864864864865,3.727272727272727,4.168918918918919,1.7364864864864864,2.4148648648648647,58.9945945945946,79.70135135135135,51.63378378378378,1.5746182925160863,4.54647983309331,3.643433972482641,225,77,190,75,12,24.57118055555556,22.59369202226345,159,576,539,740,11099
BlueAirplane,7064.0,blitz,2023-01-01,2025-08-15,2136,2140,4,advanced,50-75,-17.0,41.0,98,4.140993788819876,1.3214285714285714,5.534351145038168,3.3186335403726708,1.3425465838509316,1.904968944099379,45.462422360248446,83.2804347826087,-2.670496894409938,1.508223968032536,3.2210485590260545,2.791865690239677,1271,379,1087,340,42,22.52434017595308,20.97359735973597,256,1705,1515,3220,11955
elpelaosamario,119.0,blitz,2023-01-06,2025-08-15,1919,2050,131,advanced,75-100,41.0,689.0,45,6.322222222222222,1.2247191011235956,2.46875,3.655913978494624,1.6021505376344083,2.075268817204301,54.763440860215056,80.29032258064517,6.709677419354839,1.6543630181049536,4.162629974722393,3.616074543971032,24,10,23,10,2,26.516129032258064,23.383333333333333,19,62,60,93,8489
carlitos1925,1412.0,blitz,2023-01-23,2025-08-05,1818,1784,-34,advanced,25-50,-78.0,-17.0,17,4.0,0.3529411764705882,,3.8055555555555554,1.1111111111111112,1.9444444444444444,57.0,79.88888888888889,-25.97222222222222,2.4865185000185,7.03509214460392,3.74538518130059,4,1,3,1,0,18.0,17.8,1,21,20,36,3925
elisif,3702.0,blitz,2023-01-01,2025-08-04,2038,2009,-29,advanced,25-50,-78.0,-17.0,53,6.636363636363637,1.7215909090909092,3.565217391304348,3.159090909090909,1.380681818181818,1.9204545454545452,54.83522727272727,78.81818181818181,5.823863636363637,1.923324473127492,4.465742891965146,4.347481802328409,19,4,10,1,3,15.232,13.56896551724138,74,125,116,176,13495
LaraCroft_1,1871.0,blitz,2023-01-05,2025-07-16,1844,1912,68,advanced,75-100,41.0,689.0,111,4.572280178837556,1.8464977645305516,5.918367346938775,3.5625879043600563,1.4444444444444444,2.1026722925457104,54.668073136427566,79.79324894514768,-6.383966244725738,1.374425436599458,3.287609776381644,3.252712187599472,168,46,141,45,21,20.198795180722893,18.811158798283262,172,498,466,711,8702
ingjeo,2174.0,blitz,2023-05-16,2025-07-18,1853,1811,-42,advanced,25-50,-78.0,-17.0,26,6.037037037037037,1.5925925925925926,4.714285714285714,3.7222222222222223,1.8333333333333333,2.6666666666666665,56.94444444444444,79.03703703703704,-14.444444444444445,0.1454786324786324,3.7826548434531095,2.540509140657161,12,5,11,5,7,32.69565217391305,28.933333333333334,9,46,45,54,7398
Shersse,4728.0,blitz,2023-01-01,2025-08-13,1841,1810,-31,advanced,25-50,-78.0,-17.0,141,5.677245104659014,0.9608372721134368,2.3502824858757063,3.539500337609723,1.4800810263335584,2.12221471978393,49.56313301823093,81.46522619851451,5.937204591492235,0.9570167224646752,5.823084511786269,4.629351789630603,548,120,464,106,73,21.414300736067297,19.769499417927825,276,951,859,1481,3326
Mohamoha5668,941.0,blitz,2023-01-01,2025-08-15,1901,1910,9,advanced,50-75,-17.0,41.0,31,5.328125,1.0625,2.055555555555556,3.90625,1.890625,2.28125,54.609375,79.953125,-13.484375,2.1404014341459194,5.701852973734964,5.848100202953352,16,4,14,4,2,28.25,26.59259259259259,22,56,54,64,1769
BryanMurillo,190.0,blitz,2023-01-03,2025-08-16,2188,2054,-134,advanced,0-25,-1142.0,-78.0,77,6.004,1.468,2.8588235294117648,3.092,1.328,2.116,56.616,78.732,0.712,1.84855338893786,5.5977197794617055,4.3355450414498895,44,15,39,15,8,18.402843601895736,17.427860696517413,85,211,201,250,6675
assad,218.0,blitz,2023-01-01,2025-08-16,1969,2014,45,advanced,75-100,41.0,689.0,85,5.184466019417476,1.6440129449838188,4.873417721518988,2.957928802588997,1.2977346278317152,2.132686084142395,48.87378640776699,80.22653721682848,-4.744336569579288,0.9779285344760786,5.798012251066393,4.592460493951238,68,21,59,20,25,20.530172413793103,18.25,90,232,216,309,3440
Blackchilli,1128.0,blitz,2023-01-01,2025-08-15,2112,2144,32,advanced,50-75,-17.0,41.0,38,3.5447010065127293,1.1302545885139137,6.894736842105263,3.670219064535228,1.5630550621669628,2.4399052693901715,58.480757844878624,78.56068679692126,-4.047957371225578,1.0289223022166811,3.77103362436352,4.0146423484390334,330,136,289,127,42,19.81254260395365,17.568406205923836,694,1467,1418,1689,29465
SebachesS777,5595.0,blitz,2023-01-01,2025-08-16,2126,2064,-62,advanced,25-50,-78.0,-17.0,182,5.347270615563298,1.2671312427409989,3.27319587628866,3.5068649885583523,1.4610983981693364,2.002288329519451,51.13386727688787,81.40846681922197,23.45308924485126,2.575300264261298,5.809719195200535,3.8346795626974814,193,59,166,53,15,21.06741573033708,18.888059701492537,197,712,670,874,12156
graw,4813.0,blitz,2023-02-10,2025-05-15,2125,2063,-62,advanced,25-50,-78.0,-17.0,25,6.052631578947368,2.1578947368421053,2.875,4.026315789473684,1.2894736842105263,2.3947368421052637,55.55263157894737,78.07894736842105,-57.63157894736842,-0.5082042900340114,1.2536866119776338,1.3544860427425776,17,4,12,3,0,17.73076923076923,18.19047619047619,8,26,21,38,27605
masmago2,10144.0,blitz,2023-01-01,2025-08-16,1967,1980,13,advanced,50-75,-17.0,41.0,96,5.744318181818182,1.3418803418803418,3.788235294117647,3.283707865168539,1.4101123595505618,2.165730337078652,52.50561797752809,80.74157303370787,8.72191011235955,1.6509836892196443,5.478736862322101,3.853516869599458,94,27,81,23,19,21.22742474916388,19.598591549295776,110,299,284,356,11136
An_op_username,219.0,blitz,2023-01-06,2025-08-14,1912,2350,438,advanced,75-100,41.0,689.0,37,6.686746987951807,1.3012048192771084,3.1724137931034484,2.9879518072289155,1.3433734939759037,1.783132530120482,44.36746987951807,82.32530120481928,53.54819277108434,2.0700835323429225,5.058271141028367,3.1342140796406133,45,15,41,15,3,19.504065040650406,18.30252100840336,57,123,119,166,6732
defenceking,408.0,blitz,2023-01-04,2025-08-15,1965,1898,-67,advanced,25-50,-78.0,-17.0,53,5.030927835051546,1.597938144329897,4.578947368421052,3.649484536082474,1.4639175257731958,2.309278350515464,58.577319587628864,79.0721649484536,8.030927835051546,0.1618901717512997,5.003110725328598,4.5328307003690345,31,12,28,12,6,22.707865168539325,21.294117647058822,36,89,85,97,8554
Joski67,492.0,blitz,2023-01-01,2025-08-16,1950,1803,-147,advanced,0-25,-1142.0,-78.0,28,3.523809523809524,0.6706349206349206,4.0,3.1031746031746037,1.2103174603174602,1.9285714285714288,47.82936507936508,81.85714285714286,5.376984126984127,2.108521736485322,5.609513231988804,4.207717890299631,29,10,24,10,7,18.714285714285715,17.24264705882353,0,147,136,252,8619
denisgov,738.0,blitz,2023-01-01,2025-08-04,2052,1928,-124,advanced,0-25,-1142.0,-78.0,43,5.175438596491228,1.631578947368421,4.708333333333333,3.657894736842105,1.4473684210526316,2.263157894736842,55.89473684210526,80.1140350877193,23.42105263157895,1.3618613979884002,3.898304383324506,5.396030346072973,14,7,9,6,5,20.344444444444445,18.166666666666668,47,90,84,114,6311
salimovic,10897.0,blitz,2023-01-01,2025-08-15,1957,1875,-82,advanced,0-25,-1142.0,-78.0,55,6.371951219512195,1.9390243902439024,4.043859649122807,3.325227963525836,1.4164133738601823,2.121580547112462,51.13981762917933,80.77203647416414,1.82370820668693,0.3175247725615643,6.281643282797688,5.131665218085468,55,15,44,12,12,20.94795539033457,19.38888888888889,117,269,252,329,10281
The_Last_Dragon,256.0,blitz,2023-01-15,2025-08-07,1905,1903,-2,advanced,50-75,-17.0,41.0,40,5.4,2.1789473684210527,5.041666666666667,3.1157894736842104,1.1263157894736842,1.926315789473684,52.86315789473685,79.06315789473685,15.705263157894738,2.9196142359586714,6.691916793887601,4.340095946466266,13,3,11,2,4,14.338028169014084,11.573529411764708,36,71,68,95,1669
leonardocbl,862.0,blitz,2023-01-01,2025-08-14,1896,1854,-42,advanced,25-50,-78.0,-17.0,103,6.747540983606557,1.5508196721311476,3.0327868852459017,3.183606557377049,1.318032786885246,2.422950819672131,56.85901639344262,77.87540983606557,-2.1475409836065573,1.4879226158176977,5.908834976237126,4.090725023495172,49,13,45,13,18,17.206477732793523,15.344537815126053,143,247,238,305,4959
alecha,50691.0,blitz,2023-01-01,2025-08-16,2111,1977,-134,advanced,0-25,-1142.0,-78.0,140,8.095726495726495,1.982905982905983,3.2972972972972974,2.841025641025641,1.0615384615384615,1.6888888888888889,46.8974358974359,80.36410256410257,12.105982905982906,1.1223879417543223,5.603798416547384,5.403177468712033,100,25,82,22,26,14.451025056947609,12.538277511961722,298,439,418,585,5079
CORRIEA,81.0,blitz,2023-01-03,2025-08-15,1952,1833,-119,advanced,0-25,-1142.0,-78.0,91,4.779661016949152,0.5604619565217391,2.033707865168539,3.572473404255319,1.6482712765957446,2.323803191489361,60.82978723404256,79.00664893617021,-18.56648936170213,1.963780122049616,2.8339254794536943,2.3540573602699126,477,143,423,135,20,24.23141186299081,22.84845814977973,148,1197,1135,1504,21544
sinuylehcimsinuy,13883.0,blitz,2023-09-02,2025-05-03,2097,1446,-651,advanced,0-25,-1142.0,-78.0,22,3.2051282051282053,0.3333333333333333,3.0,2.5128205128205128,1.0256410256410255,1.7179487179487178,99.07692307692308,69.84615384615384,7.461538461538462,1.4245107655876887,4.463631178345464,3.5642666067485145,2,0,1,0,0,11.45945945945946,11.02777777777778,17,37,36,39,22319
Percheron77,208.0,blitz,2023-01-01,2025-08-16,1921,1791,-130,advanced,0-25,-1142.0,-78.0,81,4.9737248840803705,0.6862442040185471,1.6744186046511629,4.112480739599384,1.798151001540832,2.4838212634822803,61.22342064714946,78.40061633281972,21.568567026194145,2.255358901207356,4.288749167750577,4.061390751003284,145,47,126,45,17,24.1841620626151,22.24561403508772,174,543,513,649,17675
amahmad8420,155.0,blitz,2023-06-22,2025-07-22,2049,1940,-109,advanced,0-25,-1142.0,-78.0,2,6.5,4.5,9.0,1.0,0.5,1.0,40.5,84.0,179.0,0.627,2.256857142857143,2.19,0,0,0,0,0,7.0,7.0,1,1,1,2,24792
MigueShark,,blitz,2023-01-06,2025-08-14,2112,2105,-7,advanced,50-75,-17.0,41.0,70,4.194756554307116,1.3408239700374531,6.142857142857143,3.843283582089552,1.5932835820895523,2.458955223880597,60.62686567164179,78.03358208955224,40.42164179104478,1.014642346639031,3.2770372493215705,3.421393246063594,51,27,48,27,16,23.320675105485236,21.28205128205128,106,237,234,268,8988
luis3434,10157.0,blitz,2023-01-02,2025-08-16,1901,1845,-56,advanced,25-50,-78.0,-17.0,73,5.169811320754717,0.9433962264150944,2.9696969696969697,3.7523584905660377,1.544811320754717,2.400943396226415,57.82783018867924,79.24056603773585,-11.337264150943396,2.0396796075820496,3.806458538097204,3.43748395932224,66,16,54,15,16,24.060344827586206,22.637462235649547,106,348,331,424,12033
snorre990,21470.0,blitz,2023-01-02,2025-07-06,1860,1947,87,advanced,75-100,41.0,689.0,29,6.476190476190476,1.8571428571428568,3.941176470588236,3.095238095238096,1.1428571428571428,2.2857142857142856,50.07142857142857,79.19047619047619,17.738095238095237,0.4481185904043047,4.668014761693333,3.002480069072256,5,2,5,2,4,20.0,17.344827586206897,18,29,29,42,13452
chacarita1010,5993.0,blitz,2023-01-01,2025-08-07,1878,1791,-87,advanced,0-25,-1142.0,-78.0,82,5.5777777777777775,1.5629629629629629,3.1475409836065573,3.824372759856631,1.6308243727598566,2.333333333333333,57.66666666666666,79.31182795698925,-82.48745519713262,2.291195147269625,4.765784218817426,3.7040594023599054,87,30,82,29,9,22.70434782608696,20.74660633484163,71,230,221,279,5155
altamov,322.0,blitz,2023-01-01,2024-11-30,1990,1854,-136,advanced,0-25,-1142.0,-78.0,22,4.9523809523809526,1.8333333333333333,7.0,3.333333333333333,1.1666666666666667,2.5,65.42857142857143,76.4047619047619,105.66666666666669,1.856657421943136,4.7428589148188935,4.065196606739273,8,4,7,4,0,20.228571428571428,16.88235294117647,14,35,34,42,3061
muzafferenkaya,3257.0,blitz,2023-01-14,2025-08-12,1951,1853,-98,advanced,0-25,-1142.0,-78.0,33,6.328125,1.90625,2.833333333333333,3.046875,1.34375,2.359375,59.953125,77.28125,-1.984375,1.7878239607614608,5.514513733356105,3.716114181270565,7,0,6,0,0,16.851063829787233,14.956521739130435,21,47,46,64,1732
Fabiovisky,1029.0,blitz,2023-06-27,2025-07-31,2031,1994,-37,advanced,25-50,-78.0,-17.0,83,7.216535433070866,0.8976377952755905,1.1153846153846154,2.754863813229572,1.143968871595331,1.894941634241245,52.63424124513619,79.05447470817121,-0.0739299610894941,3.721478929954611,8.882666324440814,7.107778696324863,73,13,65,11,6,16.52912621359223,15.066326530612244,83,206,196,257,4317
Reginaldoacre,679.0,blitz,2023-01-01,2025-08-16,1924,1967,43,advanced,75-100,41.0,689.0,33,2.9854545454545454,0.6872727272727273,7.153846153846154,3.5309090909090908,1.5418181818181818,2.105454545454545,52.414545454545454,80.55272727272727,18.14181818181818,1.7146714801063463,6.038153917841734,3.639119965862379,46,14,36,12,7,21.190954773869347,20.081967213114755,26,199,183,275,9169
adrianom1985,4613.0,blitz,2023-01-01,2025-08-12,2063,2153,90,advanced,75-100,41.0,689.0,26,4.444444444444445,1.5555555555555556,8.333333333333334,2.7777777777777777,0.7361111111111112,1.8611111111111112,49.19444444444444,79.72222222222223,167.58333333333334,2.0701293089626422,6.107591595545464,5.701511765870391,14,6,11,6,1,18.418181818181814,17.84313725490196,20,55,51,72,7612
newbelol,16.0,blitz,2023-03-12,2025-08-13,1832,1735,-97,advanced,0-25,-1142.0,-78.0,25,5.152173913043479,0.4347826086956521,2.2222222222222223,2.9130434782608696,0.9347826086956522,1.8478260869565215,54.34782608695652,77.3913043478261,-8.173913043478262,4.723070103809234,10.06678357621614,8.429645168434723,7,0,5,0,0,12.970588235294118,11.28125,15,34,32,46,1083
LeonidMalts23,554.0,blitz,2023-01-01,2025-08-13,1916,1916,0,advanced,50-75,-17.0,41.0,79,5.62962962962963,0.6851851851851852,2.1030927835051547,3.7152777777777777,1.5439814814814814,2.2453703703703702,54.68287037037037,78.91898148148148,11.689814814814817,1.9608617836364224,6.768296565762999,5.003217180673475,92,31,76,26,25,20.617142857142856,18.43730886850153,169,350,327,432,6176
Doctornando,2496.0,blitz,2023-02-01,2025-05-26,1988,1945,-43,advanced,25-50,-78.0,-17.0,3,8.0,3.333333333333333,6.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,51.0,79.33333333333333,-5.0,2.681185185185185,4.088055555555555,1.0120833333333332,1,0,1,0,0,10.0,9.0,0,1,1,3,1686
groofke,4315.0,blitz,2023-01-01,2025-08-16,1832,1816,-16,advanced,50-75,-17.0,41.0,98,5.976744186046512,1.9031007751937985,3.8813559322033897,3.2713178294573644,1.4728682170542635,2.189922480620155,62.13953488372093,76.46511627906976,5.655038759689923,0.5062233184558765,3.049963835279396,3.052415213250413,57,5,51,5,5,18.99115044247788,17.362385321100916,143,226,218,258,4310
Joseaparecido,195.0,blitz,2023-01-01,2025-08-10,2054,2165,111,advanced,75-100,41.0,689.0,120,6.315467075038285,1.3751914241960184,3.180904522613065,3.5575757575757576,1.4257575757575758,2.4060606060606062,52.7939393939394,80.46515151515152,47.0,1.5913505593270756,4.5551480438914345,3.1659301702103675,151,56,137,53,24,26.417293233082702,24.544921875,142,532,512,660,8412
Jorjero,3184.0,blitz,2023-01-01,2025-08-15,1943,1808,-135,advanced,0-25,-1142.0,-78.0,55,5.281553398058253,1.1310679611650485,3.782608695652174,3.567961165048544,1.6504854368932038,2.878640776699029,67.80582524271844,75.75242718446601,-3.820388349514563,1.8515412487205036,4.65681865896669,3.918792425127363,30,15,26,15,7,20.43195266272189,18.19753086419753,73,169,162,206,6877
RedFrogx,141.0,blitz,2023-01-01,2025-05-31,1895,2006,111,advanced,75-100,41.0,689.0,3,6.25,0.0,0.0,2.5,0.5,2.5,72.0,69.0,111.0,1.0233682983682983,3.878064102564103,4.40075,0,0,0,0,0,9.0,12.5,2,3,2,4,8751
tjdahsyat,2973.0,blitz,2023-01-01,2025-08-15,2131,2179,48,advanced,75-100,41.0,689.0,61,5.071691176470588,1.28125,4.4907407407407405,2.398897058823529,1.0036764705882353,1.6856617647058822,43.39889705882353,82.36764705882354,54.60294117647059,2.9575402022165647,8.198662590866581,5.426881472116196,77,24,65,24,11,15.8328530259366,14.16969696969697,139,347,330,544,10247
vihumalo,,blitz,2023-01-02,2025-08-15,2102,2047,-55,advanced,25-50,-78.0,-17.0,39,4.396067415730337,0.7949438202247191,2.4545454545454546,3.3977591036414565,1.6610644257703082,2.4761904761904763,62.36694677871149,77.05882352941177,142.58823529411765,1.4360014875917,4.6381846464522924,3.6719230956095,87,34,78,34,8,20.89830508474576,19.071428571428573,86,295,280,357,6036
offeng18,454.0,blitz,2023-09-21,2025-04-21,2095,1989,-106,advanced,0-25,-1142.0,-78.0,5,5.333333333333333,1.5,6.0,3.333333333333333,2.333333333333333,3.333333333333333,55.333333333333336,76.0,-58.5,-0.3219943019943019,1.6355135975135977,1.5813674969987994,1,0,1,0,1,36.6,33.6,3,5,5,6,21078
domingopappa,1468.0,blitz,2023-01-01,2025-08-07,2088,2062,-26,advanced,25-50,-78.0,-17.0,66,8.140845070422536,1.767605633802817,2.3684210526315788,2.8551724137931034,1.0758620689655172,1.8206896551724137,46.51034482758621,81.55172413793103,43.73103448275862,4.052984140763451,9.43229984649113,4.377875859164516,18,7,13,4,3,16.7,14.180851063829786,32,100,94,145,4949
martinroldan23,2269.0,blitz,2023-01-01,2025-06-09,2078,2035,-43,advanced,25-50,-78.0,-17.0,65,7.319018404907975,1.617283950617284,3.0144927536231885,2.8282208588957056,1.4723926380368098,2.098159509202454,50.99386503067485,81.2638036809816,7.883435582822086,3.515408272849088,7.555727544210961,3.347972969900209,29,11,25,9,9,23.69369369369369,22.29523809523809,11,111,105,163,2354
Manfrommanila,2469.0,blitz,2023-01-01,2025-08-09,2000,1913,-87,advanced,0-25,-1142.0,-78.0,82,4.321266968325792,0.7782805429864253,4.121212121212121,3.5900452488687784,1.485972850678733,1.8678733031674208,48.62714932126697,82.7339366515837,-35.93665158371041,3.357376083371338,6.189295063979617,4.061869929337416,324,81,272,72,27,22.33377837116155,19.931982633863964,101,749,691,1105,14584
gmdelviento,3132.0,blitz,2023-01-01,2025-08-16,1914,1899,-15,advanced,50-75,-17.0,41.0,78,6.1171875,1.5905511811023625,3.4878048780487805,3.09375,1.453125,2.265625,59.0390625,77.328125,-7.4609375,3.43428716733634,8.311052735275588,5.40358806873808,27,9,22,7,0,15.28125,14.483516483516484,33,96,91,128,2614
Laureano2010,1582.0,blitz,2023-01-11,2025-06-30,2091,2085,-6,advanced,50-75,-17.0,41.0,27,5.626865671641791,1.7611940298507462,4.533333333333333,2.671641791044776,1.4029850746268655,1.8805970149253728,43.38805970149254,83.71641791044776,60.492537313432834,1.795510900376572,6.750671840859241,2.860112722437361,19,10,18,10,2,23.040816326530614,18.72340425531915,13,49,47,67,895
theysn,1553.0,blitz,2023-07-23,2025-08-11,1823,2060,237,advanced,75-100,41.0,689.0,1,6.0,0.0,,6.0,3.0,1.0,40.0,86.0,-71.0,3.2945454545454544,2.2989473684210524,1.535,1,0,1,0,0,33.0,23.0,0,1,1,1,16902
alfredor76,17642.0,blitz,2023-01-01,2025-08-12,2094,2167,73,advanced,75-100,41.0,689.0,160,5.966923925027563,2.0385887541345094,4.411538461538462,3.543550165380375,1.4255788313120177,1.9106945975744207,49.10143329658214,82.01212789415656,17.10915104740904,1.7699845114444157,3.945024573587824,3.990669251729288,199,49,162,45,24,22.241057542768274,20.10118043844857,253,643,593,907,29778
HarlyFrance,403.0,blitz,2023-01-04,2025-08-15,1817,1870,53,advanced,75-100,41.0,689.0,49,6.937984496124031,1.9069767441860463,3.979591836734694,3.4573643410852712,1.449612403100775,2.2790697674418605,56.91472868217054,79.36434108527132,7.868217054263566,1.3406496855064785,5.924136986517004,4.510777531474187,17,2,15,2,4,21.466019417475728,19.71,35,103,100,129,4992
rvilarn,128.0,blitz,2023-01-01,2025-08-16,2002,2056,54,advanced,75-100,41.0,689.0,24,6.078947368421052,1.105263157894737,1.3333333333333333,3.1842105263157894,1.4210526315789471,1.868421052631579,53.94736842105263,80.73684210526316,14.5,1.96696447996448,5.455429710038843,4.630872117080312,8,2,7,2,1,18.47058823529412,15.6875,12,34,32,38,4322
Lime_chess55,4.0,blitz,2023-01-01,2025-08-13,2044,2062,18,advanced,50-75,-17.0,41.0,77,5.970027247956403,2.9591280653950958,5.896825396825397,3.0790190735694822,1.125340599455041,1.880108991825613,48.294277929155314,80.40599455040872,21.22343324250681,2.2723112331916626,7.466819302246518,6.41587225877528,41,15,30,13,9,15.43233082706767,13.726907630522089,152,266,249,367,10380
cmohamed,166.0,blitz,2023-01-01,2025-08-16,1840,1683,-157,advanced,0-25,-1142.0,-78.0,67,4.898907103825136,1.1346153846153846,3.583333333333333,3.412568306010929,1.4234972677595628,2.1885245901639343,57.00819672131148,78.35519125683061,1.040983606557377,3.910515562159601,9.056308155481888,7.919986877008752,50,14,46,14,6,19.21785714285714,16.602230483271377,100,280,269,366,11334
Angel210,655.0,blitz,2023-01-01,2025-08-03,2131,2152,21,advanced,50-75,-17.0,41.0,47,5.130653266331659,1.4170854271356783,5.083333333333333,3.1457286432160805,1.3768844221105527,2.0753768844221105,49.904522613065325,80.39698492462311,-79.05527638190955,2.3572653064411857,6.661849393208443,3.545294051110674,25,12,22,12,6,18.32467532467533,16.12837837837838,64,154,148,199,4407
mfrias,306.0,blitz,2023-01-01,2025-08-16,2040,1950,-90,advanced,0-25,-1142.0,-78.0,76,5.732193732193732,0.9430199430199432,2.7951807228915664,3.23931623931624,1.2849002849002849,2.2507122507122506,57.07977207977208,77.70655270655271,2.829059829059829,2.18779105320131,5.46548453591753,4.171210028719975,49,8,41,6,5,17.63728813559322,15.898245614035089,146,295,285,351,11417
SteelyKann,2.0,blitz,2023-01-01,2025-08-12,2135,2153,18,advanced,50-75,-17.0,41.0,56,6.431818181818182,2.147727272727273,5.37037037037037,2.965909090909091,1.3295454545454546,1.8409090909090908,45.47727272727273,81.35227272727273,-0.2272727272727272,3.416713956720641,5.849491731129088,3.3858314316183398,13,7,11,7,6,15.701492537313433,14.873015873015872,37,67,63,88,1477
ArmanHerreraMza,937.0,blitz,2023-01-01,2025-08-16,1951,1819,-132,advanced,0-25,-1142.0,-78.0,73,5.335164835164835,1.4775280898876404,4.157894736842105,3.681318681318681,1.467032967032967,2.351648351648352,55.71978021978022,79.42857142857143,-96.75274725274726,-0.284981872218136,3.471185593467509,3.389909498451544,41,14,37,13,6,21.10884353741497,19.357142857142858,61,147,140,182,4465
Holdys,2480.0,blitz,2023-01-01,2025-07-27,2049,1916,-133,advanced,0-25,-1142.0,-78.0,47,6.0625,2.675,6.461538461538462,3.4390243902439024,1.670731707317073,2.3292682926829267,49.670731707317074,81.73170731707317,29.37804878048781,0.4866568714244467,2.4944887013332777,1.7242960661850135,25,4,21,4,8,30.671875,29.516666666666666,4,64,60,82,15569
OKONALBERT,697.0,blitz,2023-01-01,2025-08-13,2128,2099,-29,advanced,25-50,-78.0,-17.0,80,4.988593155893536,1.164765525982256,3.1311475409836067,3.476787954830615,1.4730238393977415,2.343789209535759,56.15307402760352,79.57340025094103,169.62860727728983,1.547164412678529,3.7013823098996337,3.221908429493048,170,61,149,52,24,22.41487603305785,20.410034602076124,243,605,578,797,19048
ajedrezcosi,17.0,blitz,2023-01-09,2025-08-15,2094,1979,-115,advanced,0-25,-1142.0,-78.0,106,6.179190751445087,1.5725338491295937,3.776978417266187,3.058490566037736,1.7509433962264151,2.058490566037736,57.843396226415095,79.11509433962264,-75.01320754716981,2.0492496708249206,4.306056036386256,3.2014832776864117,109,28,81,24,10,22.94484412470024,20.947089947089943,95,417,378,530,7621
everich93,698.0,blitz,2023-05-29,2025-04-22,2095,1529,-566,advanced,0-25,-1142.0,-78.0,6,3.333333333333333,0.6666666666666666,,5.0,2.0,2.333333333333333,74.0,76.0,148.0,2.755063714063714,5.317383838383838,3.7206666666666655,1,0,0,0,0,11.0,11.0,2,6,5,6,6998
Alfonso_Hernandez,2373.0,blitz,2023-01-08,2025-08-16,2158,2054,-104,advanced,0-25,-1142.0,-78.0,41,6.626506024096385,1.1686746987951808,3.6538461538461537,2.566265060240964,1.0481927710843373,1.819277108433735,46.57831325301205,81.3012048192771,0.2409638554216867,1.3090938640398149,5.978570030380424,3.7368996709797626,18,5,17,4,4,18.59183673469388,16.76595744680851,14,49,47,83,3409
Agent_Manamana,1591.0,blitz,2023-06-05,2025-08-11,1862,1887,25,advanced,50-75,-17.0,41.0,78,6.333333333333333,1.3578947368421053,2.968421052631579,2.8954703832752613,1.3379790940766552,2.289198606271777,53.944250871080136,79.15331010452962,-35.63066202090592,2.9431988940211937,8.031252502915143,4.160106137422059,69,24,55,22,14,20.279816513761467,19.06930693069307,88,218,202,287,5016
ilcapodelsur,1179.0,blitz,2023-01-03,2025-08-14,2103,1998,-105,advanced,0-25,-1142.0,-78.0,44,4.3520923520923525,1.2352092352092352,3.223684210526316,3.705627705627706,1.5772005772005773,2.145743145743146,53.731601731601735,80.62193362193362,-31.36940836940837,1.105664812598497,3.302143586296844,2.6835756508886868,130,46,113,42,25,22.65934065934066,20.620889748549324,194,546,517,693,29970
